代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本(万)	
000601	韶能股份	-6.88	6.90	-0.51	6.89	6.90	109602	3	-0.14	          1.10	7.40	7.49	6.80	7.41	    23.25	77180424	  1.71	火力发电	广东	9.31	7.04	61206	48395	  1.26	101	262	--  	      99395.35	
000603	盛达矿业	-9.16	12.59	-1.27	12.59	12.60	59697	307	-1.64	          1.35	13.75	13.97	12.58	13.86	    24.12	79468160	  1.77	铅锌	北京	10.03	13.31	35701	23995	  1.49	18	3	--  	      44077.07	
000605	渤海股份	-5.18	15.73	-0.86	15.68	15.70	45625	13	-1.00	          3.85	16.60	16.80	15.69	16.59	    65.59	73569368	  0.73	水务	北京	6.69	16.12	25738	19886	  1.29	1	5	--  	      11843.54	
000606	青海明胶	-7.02	10.73	-0.81	10.72	10.73	137359	59	-0.92	          2.93	11.48	11.60	10.51	11.54	--  	151920480	  0.98	化学制药	青海	9.45	11.06	85721	51637	  1.66	485	33	--  	      46932.39	
000607	华媒控股	-5.39	7.73	-0.44	7.72	7.73	63599	10	-0.77	          1.30	8.24	8.34	7.71	8.17	    48.66	50649640	  1.48	广告包装	浙江	7.71	7.96	33967	29632	  1.15	3	35	--  	      48773.19	
000608	阳光股份	-5.50	4.81	-0.28	4.81	4.82	59248	16	-0.82	          0.79	5.09	5.18	4.81	5.09	   149.52	29459974	  1.03	区域地产	广西	7.27	4.97	37725	21523	  1.75	4390	1523	--  	      74991.32	
000609	绵世股份	-2.98	9.13	-0.28	9.13	9.14	27695	125	-0.65	          1.01	9.41	9.59	9.13	9.41	  1663.71	25892792	  1.14	区域地产	北京	4.89	9.35	15056	12639	  1.19	615	318	--  	      27411.89	
000610	西安旅游	-3.51	10.45	-0.38	10.45	10.46	19000	25	-0.57	          0.97	10.85	11.15	10.45	10.83	--  	20459364	  0.98	旅游服务	陕西	6.46	10.77	11281	7718	  1.46	27	132	--  	      19510.41	
000611	*ST蒙发	-4.98	7.63	-0.40	--  	7.63	47173	6	0.00	          1.48	7.67	7.87	7.63	8.03	--  	36191608	  1.17	纺织	内蒙	2.99	7.67	23750	23423	  1.01	0	8151	--  	      31906.42	
000612	焦作万方	-8.55	5.03	-0.47	4.97	5.03	97540	364	-1.75	          1.02	5.53	5.58	4.96	5.50	   237.45	50870932	  2.10	铝	河南	11.27	5.22	60702	36838	  1.65	299	22	--  	      95778.11	
