000032	深桑达Ａ	20151231				0.0	23286.3	
300173	智慧松德	20151231				6516.6	31121.5	
600074	保千里	20151231				0.0	89598.1	
600203	福日电子	20151231				1939.2	30317.1	
000005	世纪星源	20151231				0.0	91374.3	
002554	惠博普	20151231				1365.1	26686.1	
000513	丽珠集团	20151231				0.0	23097.0	
600185	格力地产	20151231				1.1	57768.1	
002250	联化科技	20151231				688.8	56192.8	
002737	葵花药业	20151230				4712.4	12012.3	
300129	泰胜风能	20151230				0.0	46378.8	
601016	节能风电	20151230				0.0	81778.0	
300451	创业软件	20151230				0.0	1700.0	
300187	永清环保	20151230				-6.5	19733.9	
600751	天海投资	20151230				140468.2	179282.2	
300366	创意信息	20151230				0.0	3579.0	
300294	博雅生物	20151230				0.0	14254.5	
600578	京能电力	20151230				236000.4	461732.1	
300083	劲胜精密	20151230				0.0	20202.0	
000636	风华高科	20151230				7954.5	75048.2	
002771	真视通	20151230				0.0	2000.0	
603636	南威软件	20151230				1759.6	4259.6	
002738	中矿资源	20151230				2761.7	5761.7	
000989	九 芝 堂	20151230				0.0	21410.5	
300048	合康变频	20151230				0.0	31153.3	
600651	飞乐音响	20151230				2955.7	76862.2	
000718	苏宁环球	20151229				0.0	191049.1	
002027	七喜控股	20151229				0.0	20489.4	
600477	杭萧钢构	20151229				0.0	60595.0	
002509	天广消防	20151229				0.0	28747.6	
300040	九洲电气	20151229				0.0	19844.8	
002052	同洲电子	20151229				-75.3	55682.7	
600290	华仪电气	20151229				0.0	52688.4	
000792	盐湖股份	20151229				0.0	156637.7	
603588	高能环境	20151229				8097.8	12137.8	
002196	方正电机	20151229				0.0	9548.0	
603885	吉祥航空	20151229				6800.0	13600.0	
002506	协鑫集成	20151229				0.0	220824.1	
600426	华鲁恒升	20151229				0.0	95362.5	
000656	金科股份	20151229				0.0	364879.0	
600572	康恩贝	20151229				18020.0	137182.5	
300067	安诺其	20151229				302.5	34398.8	
000636	风华高科	20151229				0.0	67093.6	
002736	国信证券	20151229				99506.0	219506.0	
002467	二六三	20151229				0.4	59394.0	
000020	深华发Ａ	20151229				11649.0	18116.5	
600463	空港股份	20151229				0.0	25200.0	
600876	洛阳玻璃	20151229				0.0	25001.8	
002389	南洋科技	20151228				0.0	40928.5	
603885	吉祥航空	20151228	10.00	6.000				
603166	福达股份	20151228				0.0	6504.1	
000042	中洲控股	20151228				0.0	47878.3	
002488	金固股份	20151228				5790.8	38435.3	
300263	隆华节能	20151228				-10.1	23045.3	
002191	劲嘉股份	20151228				963.2	129363.2	
600243	青海华鼎	20151228				0.0	23685.0	
000791	甘肃电投	20151228				53315.8	72212.4	
002433	太安堂	20151228				0.0	67497.4	
600745	中茵股份	20151228				0.0	48332.0	
300059	东方财富	20151228				0.0	129125.5	
300339	润和软件	20151228				307.2	20428.3	
600366	宁波韵升	20151228				0.0	51449.8	
600077	宋都股份	20151228				24915.8	134012.2	
002174	游族网络	20151228				0.0	8800.3	
002049	同方国芯	20151228				11156.2	59257.7	
600121	郑州煤电	20151228				31699.9	101534.3	
002270	法因数控	20151228				0.0	13948.9	
000606	青海明胶	20151228				6336.0	46932.4	
600797	浙大网新	20151228				0.0	82171.2	
002703	浙江世宝	20151228				3820.0	9718.6	
300390	天华超净	20151225				0.0	4712.5	
300159	新研股份	20151225				0.0	57603.2	
002599	盛通股份	20151225				0.0	8981.3	
002252	上海莱士	20151225				3375.5	196027.4	
002706	良信电器	20151225				120.0	3592.1	
002261	拓维信息	20151225				8548.9	30625.2	
002542	中化岩土	20151225				-60.0	35894.1	
000540	中天城投	20151225				70445.3	392023.1	
002374	丽鹏股份	20151225				4302.4	22774.7	
601677	明泰铝业	20151225				670.2	40770.2	
002414	高德红外	20151225				54.5	46514.1	
600510	黑牡丹	20151225				0.0	79552.3	
601012	隆基股份	20151225				554.1	162111.3	
300315	掌趣科技	20151225				30.8	161072.1	
600540	新赛股份	20151225				6960.2	46312.3	
600359	新农开发	20151225				6051.3	38151.3	
300334	津膜科技	20151225				332.1	25966.9	
002667	鞍重股份	20151225				30.0	8624.3	
002649	博彦科技	20151225				0.0	13203.0	
600091	*ST明科	20151225				0.0	33652.6	
300420	五洋科技	20151225				0.0	2000.0	
300389	艾比森	20151224				86.0	4566.3	
002236	大华股份	20151224				-236.1	66072.8	
300203	聚光科技	20151224				0.0	44654.4	
002680	黄海机械	20151224				-1360.0	5278.5	
300232	洲明科技	20151224				3.4	13989.7	
600396	金山股份	20151224				0.0	81280.0	
603002	宏昌电子	20151224				20000.0	60000.0	
300169	天晟新材	20151224				1522.8	19978.6	
300422	博世科	20151224				0.0	3100.0	
002354	天神娱乐	20151224				1325.0	10139.5	
600823	世茂股份	20151224				0.0	176219.3	
002157	正邦科技	20151224				0.0	38622.8	
600517	置信电气	20151224				0.0	111366.9	
000610	西安旅游	20151224				2.3	19510.4	
002197	证通电子	20151223				0.0	33663.7	
603002	宏昌电子	20151223	5.00					
002171	楚江新材	20151223				0.0	32443.6	
002361	神剑股份	20151223				7673.6	27362.3	
600084	中葡股份	20151223				18828.5	99820.4	
002421	达实智能	20151223				0.0	45452.3	
000663	永安林业	20151223				0.0	17031.9	
000656	金科股份	20151223				66439.9	364879.0	
002295	精艺股份	20151223				31.2	18247.9	
600019	宝钢股份	20151223				0.0	1642427.9	
002548	金新农	20151223				-389.7	30630.3	
300231	银信科技	20151223				558.0	26163.8	
002707	众信旅游	20151222				151.7	16586.4	
000917	电广传媒	20151222				7.9	106199.1	
300123	太阳鸟	20151222				0.0	27409.6	
300099	尤洛卡	20151222				145.6	14250.6	
300154	瑞凌股份	20151222				0.0	31119.5	
601789	宁波建工	20151221				4996.0	48804.0	
300009	安科生物	20151221				9.6	24517.3	
601799	星宇股份	20151221				63.7	23957.7	
002624	完美环球	20151221				12880.1	27360.2	
601199	江南水务	20151221				23380.0	46760.0	
300083	劲胜精密	20151221				0.0	20202.0	
300267	尔康制药	20151221				-23.6	56661.7	
000723	美锦能源	20151221				-0.3	19486.1	
600963	岳阳林纸	20151221				20000.0	104315.9	
601636	旗滨集团	20151221				0.0	205496.5	
600405	动力源	20151221				0.0	42389.3	
002672	东江环保	20151218				0.0	42918.8	
000070	特发信息	20151218				0.0	25857.6	
000989	九 芝 堂	20151218				-8350.0	21410.5	
002475	立讯精密	20151218				0.0	124648.8	
002562	兄弟科技	20151218				0.0	10824.5	
601199	江南水务	20151218	10.00					
600162	香江控股	20151218				0.0	76781.3	
603118	共进股份	20151218				0.0	7500.0	
002517	泰亚股份	20151218				0.0	17680.0	
300171	东富龙	20151218				-330.6	31733.2	
600525	长园集团	20151218				0.0	86351.0	
002153	石基信息	20151218				0.0	16305.4	
300275	梅安森	20151218				-98.1	10806.5	
002129	中环股份	20151218				0.0	195614.6	
600967	北方创业	20151218				4980.0	82282.8	
000563	陕国投Ａ	20151218				0.0	121466.7	
600699	均胜电子	20151218				18700.0	63614.5	
000592	平潭发展	20151218				0.0	83770.5	
002520	日发精机	20151218				0.0	31259.6	
300012	华测检测	20151218				6207.9	33729.7	
300388	国祯环保	20151217				5955.0	14182.6	
002373	千方科技	20151217				-64.2	21703.7	
603009	北特科技	20151217				792.8	3473.0	
603006	联明股份	20151217				0.0	3444.0	
000550	江铃汽车	20151217				6.0	51748.8	
002533	金杯电工	20151217				32.0	50059.3	
002354	天神娱乐	20151217				173.9	8814.5	
000413	东旭光电	20151217				0.0	201930.2	
601012	隆基股份	20151217				0.0	161557.2	
603306	华懋科技	20151217				0.0	4812.5	
600073	上海梅林	20151217				11499.4	93772.9	
600614	鼎立股份	20151217				0.0	101778.9	
002301	齐心集团	20151217				0.0	34120.0	
300097	智云股份	20151217				0.0	7992.2	
002280	联络互动	20151217				13190.7	24215.0	
300410	正业科技	20151217				0.0	3750.0	
002279	久其软件	20151217				-17.0	8786.8	
300359	全通教育	20151216				0.0	8081.8	
002596	海南瑞泽	20151216				0.0	15849.3	
600351	亚宝药业	20151216				0.0	69200.0	
601928	凤凰传媒	20151216		1.000				
300040	九洲电气	20151216				0.0	19844.8	
300269	联建光电	20151216				3144.2	20288.1	
300216	千山药机	20151216				576.4	26752.5	
300345	红宇新材	20151216				3556.0	29267.7	
300144	宋城演艺	20151216				0.0	121906.1	
300339	润和软件	20151216				703.5	20121.1	
600172	黄河旋风	20151216				0.0	49667.8	
601766	中国中车	20151216		1.200				
600273	嘉化能源	20151216				5882.0	37382.0	
002631	德尔未来	20151216				181.5	64227.3	
002450	康得新	20151215				195.6	143099.7	
002551	尚荣医疗	20151215				89.5	26855.2	
300367	东方网力	20151215				0.0	14980.0	
600862	南通科技	20151215				0.0	63792.8	
600758	红阳能源	20151215				0.0	11505.0	
600582	天地科技	20151215				121392.0	242784.0	
300157	恒泰艾普	20151215				476.2	48103.5	
300252	金信诺	20151215				9.5	26284.7	
002108	沧州明珠	20151215				3617.5	61443.9	
300279	和晶科技	20151215				-69.1	5719.0	
000669	金鸿能源	20151215				17498.3	39829.2	
002252	上海莱士	20151214				179.9	192651.9	
000513	丽珠集团	20151214				-1913.6	23097.0	
601608	中信重工	20151214				0.0	411000.0	
600582	天地科技	20151214	10.00					
300232	洲明科技	20151214				108.6	13986.3	
300149	量子高科	20151214				7627.2	35561.9	
603010	万盛股份	20151214				0.0	4763.7	
300027	华谊兄弟	20151214				23.0	92515.0	
000090	天健集团	20151214				-0.1	55253.0	
300026	红日药业	20151214				-163.8	65588.4	
600602	仪电电子	20151214				0.0	87957.3	
300022	吉峰农机	20151214				0.0	31994.3	
600705	中航资本	20151214				0.0	373269.8	
601969	海南矿业	20151214				67200.0	85867.0	
002131	利欧股份	20151214				0.0	61839.5	
300285	国瓷材料	20151214				0.0	24224.1	
002429	兆驰股份	20151214				170.2	158772.4	
600703	三安光电	20151214				0.0	237037.8	
000931	中 关 村	20151214				793.9	66798.6	
600590	泰豪科技	20151214				168.0	50200.6	
300303	聚飞光电	20151214				-9.0	37200.2	
002279	久其软件	20151211				0.0	8803.8	
002128	露天煤业	20151211				26153.8	158821.9	
601226	华电重工	20151211				14250.0	36750.0	
300018	中元华电	20151211				0.0	14995.9	
002036	汉麻产业	20151211				0.0	25587.4	
600552	方兴科技	20151211				0.0	34223.9	
000628	高新发展	20151211				22.7	18797.9	
002454	松芝股份	20151211				0.0	24081.5	
002677	浙江美大	20151211				27750.0	37750.0	
300036	超图软件	20151210				-16.5	15153.0	
002361	神剑股份	20151210				0.0	19688.7	
600559	老白干酒	20151210				0.0	14000.0	
600236	桂冠电力	20151210				0.0	112852.7	
600231	凌钢股份	20151210				0.0	80400.2	
002662	京威股份	20151210				17400.0	57643.0	
002253	川大智胜	20151210				-26.6	12656.8	
300355	蒙草抗旱	20151210				-2481.3	24517.9	
002645	华宏科技	20151210				0.0	14372.3	
002009	天奇股份	20151210				0.0	25991.2	
300067	安诺其	20151210				35.8	34096.3	
600787	中储股份	20151209				0.0	168020.6	
000922	佳电股份	20151209				6714.2	36557.7	
002084	海鸥卫浴	20151209				3450.0	40455.6	
002642	荣之联	20151209				-700.3	20810.2	
002354	天神娱乐	20151209				0.0	8640.6	
000546	金圆股份	20151209				10723.3	27364.8	
300010	立思辰	20151209				110.2	42460.3	
300250	初灵信息	20151209				-30.1	4419.6	
300298	三诺生物	20151209				8811.5	19282.0	
300145	南方泵业	20151209				0.0	17864.6	
002010	传化股份	20151208				0.0	41283.3	
300162	雷曼股份	20151208				556.4	21808.9	
600037	歌华有线	20151208				0.0	116835.2	
300178	腾邦国际	20151208				172.4	52112.6	
600679	金山开发	20151208				0.0	18202.0	
