0|000661|20150930|2.2600|20151028|20151207|20151215|20140514|20150821|0.40
0|000662|20150930|-0.0012|20151028|20151203|20151203|20150707|20151102|0.04
0|000663|20150930|0.0300|20151017|20160127|20160129|20160218|20150811|-0.10
0|000665|20150930|0.4300|20151030|20151123|20150929|20151110|20150309|-489.88
0|000666|20150930|0.6300|20151027|20150909|20160127|20151116|20150730|-0.67
0|000667|20151231|0.1673|20160116|20160108|20160113|20150708|20150616|-1729.73
0|000668|20150930|-0.0400|20151028|20151203|20151203|20150525||
0|000669|20150930|0.4467|20151029|20151105|20151105|20160118|20150902|60.00
0|000670|20150930|-0.0305|20151029|20151123|20160105|20150907|20160114|0.10
0|000671|20150930|0.2100|20151030|20160119|20151216|20150706|20150720|-0.20
0|000672|20150930|0.0400|20151030|20151208|20151009|20151117|20160112|288.29
0|000673|20150930|0.2470|20151023|20160216|20160118|20150826|20160205|55.72
0|000676|20150930|-0.0544|20151029|20160127|20160105|20151224|20160119|44.00
0|000677|20150930|-0.2852|20151029||20160217|20151013||
0|000678|20150930|-0.0700|20151031|20160106|20160203|20141201|20151113|-0.07
0|000679|20150930|0.3000|20151030|20160216|20151211|20150528||
0|000680|20150930|-0.3726|20151030|20151221|20151111|20141230|20150612|-0.10
0|000681|20150930|0.1332|20151029|20160114|20160126|20160129|20150514|-170.00
0|000682|20150930|0.0258|20151031|20151229|||20150611|-0.04
0|000683|20150930|0.0500|20151030|20150828|20150820|20150615|20160126|707.88
0|000685|20150930|0.8500|20151031|20151104||20150709|20151019|0.30
0|000686|20150930|1.1400|20151029|20151111|20151111|20150505|20150828|270.69
0|000687|20150930|0.0142|20151028|20160119|20151216|20150708|20150728|475.30
0|000688|20150930|0.1034|20151029||20160205|20150610||
0|000690|20150930|0.2900|20151013|20160216|20151130|20150513|20150710|100.00
0|000691|20150930|-0.0056|20151031|20160119|20151231|20150512||
0|000692|20150930|-0.0696|20151023|||20150130|20150915|0.20
0|000693|20150930|0.1769|20151029|20160215|20160216|20150825||
0|000695|20150930|-0.0600|20151028|20151222|20160105|20151112||
0|000697|20150930|0.0850|20151027|20151106|20151103|20150518|20160127|5.34
0|000698|20150930|0.1150|20151028|20151016||20150709|20150724|0.50
0|000700|20150930|0.7423|20151029|20151125|20160118|20150415||
0|000701|20150930|0.2115|20151024|20160216|20151228|20150708|20150716|13.00
0|000702|20150930|0.0319|20151023|20160204|20150902||20160105|-0.03
0|000703|20150930|0.0100|20151031|20151120||20151106|20160114|151.24
0|000705|20150930|0.0222|20151010|20160215|20151230|20140716|20160113|-0.12
0|000707|20150930|0.0230|20151029||20160201|20150609||
0|000708|20150930|0.4580|20151020||20151022|20150513|20150403|-0.04
0|000709|20150930|0.0480|20151029|20160108|20160108|20150630|20160126|0.00
0|000710|20150930|-0.0508|20151028|20160202|20160215|20150707||
0|000711|20151231|0.2300|20160126||20151028|20151118|20150416|-100.00
0|000712|20150930|0.8300|20151016|20151104|20151020|20160118|20160106|30.00
0|000713|20150930|-0.1611|20151029|20150916|20150820|20140619|20150716|-0.01
0|000715|20150930|0.1130|20151023|20151222||20150707|20150826|-0.03
0|000716|20150930|0.2230|20151029|20160118|20160113|20150923|20150916|20.00
0|000717|20150930|-0.7371|20151029|20160122|20151202|20160201|20150924|371.83
0|000718|20150930|0.2860|20151030|20151130|20151130|20160104|20150625|10.00
0|000719|20150930|0.6100|20151028|20151009|20150902|20141226|20150615|-649.86
0|000720|20150930|0.0861|20151030|20160205|20160205|20150612|20150609|-900.00
0|000721|20150930|-0.0226|20151028|20151019|20150917|20150708|20150814|-0.61
0|000722|20150930|0.2400|20151020|20151109|||20160105|579.09
0|000723|20150930|-0.1430|20151030|20160119|20160113|20150708|20150914|0.38
0|000725|20150930|0.0570|20151027|20160216||20150708|20150824|631.11
0|000726|20150930|0.5700|20151029|20151130||20150710|20151116|0.08
0|000727|20150930|-0.0067|20151024|20160215|20160216|20150709|20160215|-7756.09
0|000728|20150930|1.1400|20151028|20151104||20150330|20150709|200.00
0|000729|20150930|0.3042|20151028|||||
0|000731|20150930|0.0926|20151027|20150916|||20150810|0.14
0|000732|20150930|0.8087|20151017|20160108|20160112|20150709|20150729|565.28
0|000733|20150930|0.2700|20151023|20151229|20160112|20150708|20160122|0.03
0|000735|20150930|0.0504|20151031|20160111|20160126|20140912|20160104|-0.03
0|000736|20150930|0.0700|20151029|20151029|20151102|||
0|000737|20150930|-0.2692|20151027|20150916||20150611|20150515|-0.34
0|000738|20150930|0.1331|20151023|20160127|20160127|20150930|20160120|0.13
0|000739|20150930|0.1565|20151030|20151023||20150407|20160127|0.40
0|000748|20150930|0.0812|20151027|||20150618||
0|000750|20150930|0.5800|20151028|20151106|20151118|20140401|20151222|-1500.00
0|000751|20150930|0.0500|20151024|20160204|20151225|20151125|20151023|1.70
0|000752|20150930|0.0548|20151028|20151217|20150831||20150709|0.01
