1|600890|20160310|-9.89
1|600891|20160310|2.29
1|600892|20160310|-3.57
1|600893|20160310|1.7
1|600894|20160310|8.8
1|600895|20160310|7.79
1|600896|20160310|30.7
1|600897|20160310|10.04
1|600898|20160310|-2.61
1|600900|20160310|17.02
1|600917|20160310|12.67
1|600958|20160310|30.14
1|600959|20160310|15.4
1|600960|20160310|-25.85
1|600961|20160310|11.72
1|600962|20160310|13.31
1|600963|20160310|18.08
1|600965|20160310|15.97
1|600966|20160310|-19.08
1|600967|20160310|-7.9
1|600969|20160310|-6.83
1|600970|20160310|1.28
1|600971|20160310|20.98
1|600973|20160310|-3.73
1|600975|20160310|-2.21
1|600976|20160310|26.09
1|600978|20160310|9.64
1|600979|20160310|2.82
1|600980|20160310|11.52
1|600981|20160310|-4.32
1|600982|20160310|-50.71
1|600983|20160310|38.5
1|600984|20160310|-31.2
1|600985|20160310|1.91
1|600986|20160310|33.1
1|600987|20160310|24.49
1|600988|20160310|-48.05
1|600990|20160310|16.68
1|600992|20160310|7.65
1|600993|20160310|-2.4
1|600995|20160310|8.19
1|600997|20160310|0.61
1|600998|20160310|-70.91
1|600999|20160310|477.98
1|601000|20160310|-1209.52
1|601001|20160310|-329.75
1|601002|20160310|-274.48
1|601003|20160310|524.06
1|601005|20160310|175.99
1|601006|20160310|-1542.3
1|601007|20160310|-281.41
1|601008|20160310|219.43
1|601009|20160310|-926.8
1|601010|20160310|140.64
1|601011|20160310|12.29
1|601012|20160310|-78.43
1|601015|20160310|11.63
1|601016|20160310|8.17
1|601018|20160310|-1060.34
1|601021|20160310|107.83
1|601028|20160310|-10.92
1|601038|20160310|1975.9
1|601058|20160310|-49.95
1|601069|20160310|85.09
1|601088|20160310|-211.37
1|601098|20160310|18.33
1|601099|20160310|-519.32
1|601100|20160310|-111.55
1|601101|20160310|-321.56
1|601106|20160310|-253.03
1|601107|20160310|-125.33
1|601111|20160310|-348.21
1|601113|20160310|564.92
1|601116|20160310|-90.19
1|601117|20160310|-250.5
1|601118|20160310|-1297.19
1|601126|20160310|-395.55
1|601137|20160310|122.92
1|601139|20160310|-12.22
1|601155|20160310|11.59
1|601158|20160310|147.29
1|601166|20160310|-460.42
1|601168|20160310|-255.4
1|601169|20160310|437.41
1|601177|20160310|-77.52
1|601179|20160310|-754.47
1|601186|20160310|675.5
1|601188|20160310|-161.12
1|601198|20160310|24.47
1|601199|20160310|57.38
1|601208|20160310|-131.92
1|601211|20160310|0.83
1|601216|20160310|498.81
1|601218|20160310|-456.12
1|601222|20160310|-28.67
1|601225|20160310|47.33
1|601226|20160310|23.47
1|601231|20160310|517.32
1|601233|20160310|486.65
1|601238|20160310|-231.61
1|601258|20160310|-160.2
1|601288|20160310|-1158.8
1|601311|20160310|-55.53
1|601313|20160310|292.17
1|601318|20160310|185.16
1|601328|20160310|-642.52
1|601333|20160310|-3000.32
1|601336|20160310|-72.87
1|601339|20160310|-109.76
1|601368|20160310|8.11
1|601369|20160310|63.04
1|601377|20160310|-80.83
1|601388|20160310|178.99
1|601390|20160310|-332.77
1|601398|20160310|-2455.75
1|601515|20160310|-4.63
1|601518|20160310|47.97
1|601519|20160310|-1004.92
1|601555|20160310|1350.46
1|601558|20160310|-57.94
1|601566|20160310|-252.44
1|601567|20160310|-47.16
1|601579|20160310|3.78
1|601588|20160310|332.56
1|601599|20160310|-1.11
1|601600|20160310|-1187.31
1|601601|20160310|-187.66
1|601607|20160310|-275.27
1|601608|20160310|25.86
1|601616|20160310|252.21
1|601618|20160310|-434.6
1|601628|20160310|-731.33
1|601633|20160310|173.71
1|601636|20160310|3.86
1|601666|20160310|142.52
1|601668|20160310|1598.69
1|601669|20160310|-697.47
1|601677|20160310|26.49
1|601678|20160310|-203.49
1|601688|20160310|-169.25
1|601689|20160310|-8.26
1|601699|20160310|24.96
1|601700|20160310|-59.46
1|601717|20160310|-363.88
1|601718|20160310|-1234.29
1|601727|20160310|-132.42
1|601766|20160310|-733.56
1|601777|20160310|227.35
1|601788|20160310|-109.13
1|601789|20160310|-502.12
1|601798|20160310|-121.71
1|601799|20160310|71.2
1|601800|20160310|-674.19
1|601801|20160310|-13.91
1|601808|20160310|-162.46
1|601818|20160310|-4904.11
1|601857|20160310|-490.32
1|601866|20160310|113.83
1|601872|20160310|-451.29
1|601877|20160310|61.71
1|601880|20160310|-1191.68
1|601886|20160310|157.6
1|601888|20160310|18.44
1|601890|20160310|-142.35
1|601898|20160310|-68.6
1|601899|20160310|225.71
1|601900|20160310|2.45
1|601901|20160310|397.84
1|601908|20160310|97.34
1|601918|20160310|234.44
1|601919|20160310|-1.82
1|601928|20160310|-397.29
1|601929|20160310|195.87
1|601933|20160310|-635.04
1|601939|20160310|594.47
1|601958|20160310|173.18
1|601965|20160310|262.7
1|601968|20160310|0.05
1|601969|20160310|26
1|601985|20160310|-11.32
1|601988|20160310|-1226.99
1|601989|20160310|-2218.23
1|601991|20160310|811.86
1|601992|20160310|-296.69
1|601996|20160310|-140.8
1|601998|20160310|-2888.08
1|601999|20160310|67.99
1|603000|20160310|54.69
1|603001|20160310|28.49
1|603002|20160310|137.65
1|603003|20160310|-1211.23
1|603005|20160310|89.98
1|603006|20160310|71.1
1|603008|20160310|179.88
1|603009|20160310|51.25
1|603010|20160310|37.4
1|603011|20160310|31.15
1|603012|20160310|-5.95
1|603015|20160310|36.95
1|603017|20160310|23.1
1|603018|20160310|35.68
1|603019|20160310|34.39
1|603020|20160310|12.41
1|603021|20160310|-9.29
1|603022|20160310|12.4
1|603023|20160310|90.13
1|603025|20160310|32.56
1|603026|20160310|40.88
1|603027|20160310|0.18
1|603030|20160310|-3.08
1|603066|20160310|76.77
1|603077|20160310|-373.07
1|603085|20160310|4.12
1|603088|20160310|29.22
1|603099|20160310|22.76
1|603100|20160310|13.96
1|603108|20160310|56.09
1|603111|20160310|40.95
1|603116|20160310|20.79
1|603117|20160310|41.99
1|603118|20160310|23.53
1|603123|20160310|131.93
1|603126|20160310|-5.84
1|603128|20160310|115.19
1|603158|20160310|26.82
1|603166|20160310|47.15
1|603167|20160310|-19.98
1|603168|20160310|34.88
1|603169|20160310|-3.61
1|603188|20160310|39.63
1|603198|20160310|-9.42
1|603199|20160310|34.65
1|603222|20160310|46.15
1|603223|20160310|19.49
1|603227|20160310|15.45
1|603268|20160310|32.51
1|603288|20160310|12.06
1|603299|20160310|13.53
1|603300|20160310|16.38
1|603306|20160310|27.51
1|603308|20160310|-11.39
1|603309|20160310|55.25
1|603311|20160310|13.93
1|603315|20160310|-15.41
1|603318|20160310|29.93
1|603328|20160310|27.81
1|603333|20160310|-6.84
1|603338|20160310|29.85
1|603355|20160310|40.56
1|603366|20160310|73.01
1|603368|20160310|45.16
1|603369|20160310|40.62
1|603377|20160310|25.11
1|603398|20160310|34.42
1|603399|20160310|303.03
1|603456|20160310|59.09
1|603508|20160310|29.75
1|603518|20160310|-3.42
1|603519|20160310|38.26
1|603520|20160310|0.07
1|603555|20160310|133.15
1|603558|20160310|24.37
1|603566|20160310|18.51
1|603567|20160310|10.56
1|603568|20160310|27.85
1|603588|20160310|55.44
1|603589|20160310|8.71
1|603598|20160310|39.03
1|603599|20160310|4.3
1|603600|20160310|13.09
1|603601|20160310|51.83
1|603606|20160310|-37.94
1|603608|20160310|3.53
1|603609|20160310|8.55
1|603611|20160310|5.14
1|603616|20160310|-30.03
1|603618|20160310|-4.14
1|603636|20160310|69.79
1|603669|20160310|27.23
1|603678|20160310|60.13
1|603686|20160310|31.25
1|603688|20160310|13.1
1|603696|20160310|31.45
1|603698|20160310|29.22
1|603699|20160310|-157.1
1|603703|20160310|26.48
1|603718|20160310|52.59
1|603729|20160310|64.29
1|603766|20160310|-670.21
1|603778|20160310|58.53
1|603788|20160310|37.89
1|603789|20160310|-41.65
1|603799|20160310|59.11
1|603800|20160310|18.19
