,‰ª£Á†Å,ÂêçÁß∞,Ê∂®ÂπÖ%%,Êî∂Áõò,Êàê‰∫§Èáè,ÊÄªÈáëÈ¢ù,QSYJS0,DYX0,WYX0,WTP0,DTP1,WTP1,DTP2,WTP2,MKDJS0,SD,ED,TO,TC,QJZF
2016-03-16,="000601",…ÿƒ‹π…∑›,-1.08,7.31,  694.4ÕÚ, 5139ÕÚ,17.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,7.310,8.520,16.553
2016-03-16,="002149",Œ˜≤ø≤ƒ¡œ,-1.18,16.69,  327.7ÕÚ, 5565ÕÚ,6.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,16.690,19.450,16.537
2016-03-16,="300069",Ω¿˚ª™µÁ,2.29,20.59,  643.5ÕÚ,  1.32“⁄,23.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,20.590,23.980,16.464
2016-03-16,="300086",øµ÷•“©“µ,-0.70,9.91,  720.8ÕÚ, 7206ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,9.910,11.540,16.448
2016-03-16,="300062",÷–ƒ‹µÁ∆¯,-0.06,15.93,  278.8ÕÚ, 4502ÕÚ,12.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,15.930,18.550,16.447
2016-03-16,="600435",±±∑Ωµº∫Ω,-2.50,20.32,   1001ÕÚ,  2.06“⁄,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,20.320,23.650,16.388
2016-03-16,="002331",ÕÓÕ®ø∆ºº,-0.13,15.11,   1319ÕÚ,  2.02“⁄,24.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,15.110,17.580,16.347
2016-03-16,="002097",…Ω∫”÷«ƒ‹,-0.84,7.06,  676.7ÕÚ, 4806ÕÚ,11.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,7.060,8.210,16.289
2016-03-16,="300101",’Ò–æø∆ºº,-1.80,19.08,   1115ÕÚ,  2.17“⁄,20.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,19.080,22.150,16.090
2016-03-16,="000099",÷––≈∫£÷±,-2.15,10.45,  733.2ÕÚ, 7767ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,10.450,12.120,15.981
2016-03-16,="300233",Ω≥«“Ω“©,0.00,19.38,  296.5ÕÚ, 5835ÕÚ,19.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,19.380,22.460,15.893
2016-03-16,="600885",∫Í∑¢π…∑›,-0.98,20.25,  219.7ÕÚ, 4463ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,20.250,23.400,15.556
2016-03-16,="600797",’„¥ÛÕ¯–¬,-2.05,9.06,   2100ÕÚ,  1.92“⁄,19.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,9.060,10.460,15.453
2016-03-16,="600289",“⁄—Ù–≈Õ®,-2.53,11.54,   1465ÕÚ,  1.71“⁄,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,11.540,13.320,15.425
2016-03-16,="002438",Ω≠À’…ÒÕ®,-2.02,15.98,  392.0ÕÚ, 6378ÕÚ,1.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,15.980,18.400,15.144
2016-03-16,="600278",∂´∑Ω¥¥“µ,0.50,12.10,  423.5ÕÚ, 5103ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,12.100,13.930,15.124
2016-03-16,="000062",…Ó€⁄ª™«ø,-2.35,23.70,  684.3ÕÚ,  1.64“⁄,29.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,23.700,27.280,15.105
2016-03-16,="300109",–¬ø™‘¥,-5.72,45.63,  628.5ÕÚ,  2.95“⁄,18.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,45.630,52.500,15.056
2016-03-16,="002191",æ¢ºŒπ…∑›,-1.26,9.40,   1662ÕÚ,  1.58“⁄,24.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,9.400,10.810,15.000
2016-03-16,="002401",÷–∫£ø∆ºº,-2.49,14.49,  935.3ÕÚ,  1.37“⁄,28.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,14.490,16.650,14.907
2016-03-16,="600807",ÃÏ“µπ…∑›,-0.55,10.77,   1726ÕÚ,  1.88“⁄,13.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,10.770,12.350,14.670
2016-03-16,="300024",ª˙∆˜»À,-2.06,21.84,   1430ÕÚ,  6.99“⁄,40.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,21.840,25.040,14.652
2016-03-16,="002522",’„Ω≠÷⁄≥…,-2.14,10.99,   1093ÕÚ,  1.22“⁄,20.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,10.990,12.600,14.650
2016-03-16,="002366",Ã®∫£∫ÀµÁ,-0.47,42.26, 919900, 3885ÕÚ,22.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,42.260,48.420,14.576
2016-03-16,="300451",¥¥“µ»Ìº˛,-0.89,111.50,  131.0ÕÚ,  1.48“⁄,,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,111.500,127.650,14.484
2016-03-16,="600073",…œ∫£√∑¡÷,-1.44,8.89,  637.2ÕÚ, 5729ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,8.890,10.170,14.398
2016-03-16,="002698",≤© µπ…∑›,-2.05,17.72,  492.0ÕÚ, 8847ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,17.720,20.260,14.334
2016-03-16,="300049",∏£»π…∑›,-2.05,19.56,  530.5ÕÚ,  1.06“⁄,27.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,19.560,22.330,14.162
2016-03-16,="300150", ¿ºÕ»∂˚,0.29,10.48,  508.8ÕÚ, 5420ÕÚ,20.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,10.480,11.960,14.122
2016-03-16,="600416",œÊµÁπ…∑›,-2.00,11.26,  629.5ÕÚ, 7140ÕÚ,21.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,11.260,12.850,14.121
2016-03-16,="002474",È≈ª˘»Ìº˛,-1.05,12.23,   1780ÕÚ,  2.20“⁄,20.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,12.230,13.940,13.982
2016-03-16,="002765",¿∂˜Ï¥´∂Ø,-1.90,20.11,  148.9ÕÚ, 3030ÕÚ,,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,20.110,22.920,13.973
2016-03-16,="002037",æ√¡™∑¢’π,-1.51,14.97,  385.1ÕÚ, 5821ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,14.970,17.050,13.894
2016-03-16,="000599",«‡µ∫À´–«,-1.54,5.76,   1788ÕÚ,  1.04“⁄,19.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,5.760,6.560,13.889
2016-03-16,="603085",ÃÏ≥…◊‘øÿ,-1.50,29.48,  133.6ÕÚ, 3991ÕÚ,,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,29.480,33.570,13.874
2016-03-16,="002030",¥Ô∞≤ª˘“Ú,-2.29,26.44,   1022ÕÚ,  2.75“⁄,29.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,26.440,30.090,13.805
2016-03-16,="300032",Ω¡˙ª˙µÁ,-1.70,17.33,   1116ÕÚ,  1.96“⁄,23.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,17.330,19.720,13.791
2016-03-16,="300412",Â»ƒœø∆ºº,-0.65,27.62,  199.2ÕÚ, 5578ÕÚ,,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,27.620,31.420,13.758
2016-03-16,="300275",√∑∞≤…≠,1.10,16.58,  859.1ÕÚ,  1.46“⁄,1.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,16.580,18.850,13.691
2016-03-16,="603088",ƒ˛≤®æ´¥Ô,0.29,34.23,  164.9ÕÚ, 5737ÕÚ,,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,34.230,38.890,13.614
2016-03-16,="603227",—©∑Âø∆ºº,-1.52,18.17,  225.8ÕÚ, 4138ÕÚ,,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,18.170,20.640,13.594
2016-03-16,="600599",–‹√®Ωøÿ,0.86,19.83,  472.9ÕÚ, 9400ÕÚ,18.000,3.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,19.830,22.520,13.565
2016-03-16,="600160",æﬁªØπ…∑›,-0.20,10.18,   2519ÕÚ,  2.59“⁄,11.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,10.180,11.560,13.556
2016-03-16,="600850",ª™∂´µÁƒ‘,-1.65,32.70,  137.2ÕÚ, 4540ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,32.700,37.120,13.517
2016-03-16,="000158",≥£…Ωπ…∑›,-1.71,10.90,  692.2ÕÚ, 7603ÕÚ,20.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,10.900,12.370,13.486
2016-03-16,="002348",∏ﬂ¿÷π…∑›,-0.92,11.79,   1344ÕÚ,  1.59“⁄,18.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,11.790,13.380,13.486
2016-03-16,="000566",∫£ƒœ∫£“©,-1.63,20.46,  828.9ÕÚ,  1.71“⁄,18.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,20.460,23.210,13.441
2016-03-16,="600853",¡˙Ω®π…∑›,0.00,5.06,  758.9ÕÚ, 3862ÕÚ,16.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,5.060,5.740,13.439
2016-03-16,="002473", •¿≥¥Ô,1.45,20.27,  556.0ÕÚ,  1.15“⁄,22.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,20.270,22.990,13.419
2016-03-16,="300178",Ã⁄∞Óπ˙º ,0.32,18.81,   1118ÕÚ,  2.11“⁄,28.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,18.810,21.330,13.397
2016-03-16,="002076",—© ¿≥ Ãÿ,-0.90,11.03,  476.6ÕÚ, 5283ÕÚ,19.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,11.030,12.500,13.327
2016-03-16,="300010",¡¢Àº≥Ω,-0.32,18.60,   1997ÕÚ,  3.78“⁄,20.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,18.600,21.070,13.280
2016-03-16,="002527",–¬ ±¥Ô,-0.99,13.95,  463.2ÕÚ, 6504ÕÚ,24.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,13.950,15.800,13.262
2016-03-16,="000595",±¶À˛ µ“µ,-1.60,8.01,  673.8ÕÚ, 5507ÕÚ,1.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,8.010,9.070,13.233
2016-03-16,="002303",√¿”Ø…≠,0.30,9.89,  735.8ÕÚ, 7349ÕÚ,22.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,9.890,11.190,13.145
2016-03-16,="600536",÷–π˙»Ìº˛,-0.80,22.42,   1551ÕÚ,  3.45“⁄,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,22.420,25.360,13.113
2016-03-16,="000547",∫ΩÃÏ∑¢’π,-2.00,13.23,   1504ÕÚ,  2.00“⁄,20.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,13.230,14.960,13.076
2016-03-16,="300126",»Ò∆Êπ…∑›,-1.06,10.28,  932.9ÕÚ, 9717ÕÚ,18.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,10.280,11.620,13.035
2016-03-16,="300134",¥Û∏ªø∆ºº,-1.45,16.27,   1164ÕÚ,  1.91“⁄,20.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,16.270,18.390,13.030
2016-03-16,="000977",¿À≥±–≈œ¢,-2.16,20.35,   1344ÕÚ,  2.78“⁄,33.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,20.350,23.000,13.022
2016-03-16,="300397",ÃÏ∫Õ∑¿ŒÒ,-1.31,49.80,  157.2ÕÚ, 7927ÕÚ,,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,49.800,56.280,13.012
2016-03-16,="000936",ª™Œ˜π…∑›,0.76,7.93,   1188ÕÚ, 9435ÕÚ,17.000,4.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,7.930,8.960,12.989
2016-03-16,="300216",«ß…Ω“©ª˙,-4.32,25.45,   1943ÕÚ,  5.00“⁄,21.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,25.450,28.740,12.927
2016-03-16,="600580",Œ‘¡˙µÁ∆¯,-2.52,9.67,  659.9ÕÚ, 6471ÕÚ,21.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,9.670,10.920,12.927
2016-03-16,="002506",–≠ˆŒºØ≥…,-1.67,7.07,   4074ÕÚ,  2.90“⁄,8.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,7.070,7.980,12.871
2016-03-16,="000958",∂´∑Ωƒ‹‘¥,-1.08,12.86,  579.6ÕÚ, 7473ÕÚ,21.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,12.860,14.510,12.830
2016-03-16,="000905",œ√√≈∏€ŒÒ,-1.14,8.66,  576.2ÕÚ, 5039ÕÚ,1.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,8.660,9.770,12.818
2016-03-16,="600862",ƒœÕ®ø∆ºº,-2.55,12.23,  724.4ÕÚ, 8992ÕÚ,19.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,12.230,13.780,12.674
2016-03-16,="000996",÷–π˙÷–∆⁄,-3.59,17.45,   1285ÕÚ,  2.28“⁄,1.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,17.450,19.650,12.607
2016-03-16,="300030",—Ù∆’“Ω¡∆,-2.30,12.30,  969.0ÕÚ,  1.22“⁄,26.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,12.300,13.850,12.602
2016-03-16,="002162",‘√–ƒΩ°øµ,-2.71,8.27,   1547ÕÚ,  1.29“⁄,15.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,8.270,9.310,12.576
2016-03-16,="002026",…Ω∂´Õ˛¥Ô,0.10,10.02,  603.7ÕÚ, 6129ÕÚ,16.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,10.020,11.280,12.575
2016-03-16,="300140",∆Ù‘¥◊∞±∏,-0.07,15.18,  833.7ÕÚ,  1.29“⁄,20.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,15.180,17.070,12.451
2016-03-16,="300439",√¿øµ…˙ŒÔ,-1.89,24.92,  250.4ÕÚ, 6336ÕÚ,,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,24.920,28.020,12.440
2016-03-16,="601106",÷–π˙“ª÷ÿ,-2.14,5.50,   3275ÕÚ,  1.82“⁄,16.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,5.500,6.180,12.364
2016-03-16,="600483",∏£ƒ‹π…∑›,-3.40,10.79,  504.2ÕÚ, 5497ÕÚ,20.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,10.790,12.120,12.326
2016-03-16,="000753",’ƒ÷›∑¢’π,-2.05,4.30,   1139ÕÚ, 4957ÕÚ,19.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,4.300,4.830,12.326
2016-03-16,="600229",≥« –¥´√Ω,-2.71,11.14,  947.1ÕÚ,  1.08“⁄,16.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,11.140,12.510,12.298
2016-03-16,="000545",Ω∆÷Ó—“µ,-0.85,5.80,   2727ÕÚ,  1.60“⁄,16.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,5.800,6.510,12.241
2016-03-16,="002424",πÛ÷›∞Ÿ¡È,-2.11,15.78,  851.5ÕÚ,  1.35“⁄,23.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,15.780,17.710,12.231
2016-03-16,="000768",÷–∫Ω∑…ª˙,-2.36,16.99,   1649ÕÚ,  2.83“⁄,22.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,16.990,19.060,12.184
2016-03-16,="300272",ø™ƒ‹ª∑±£,-1.27,15.61,  279.3ÕÚ, 4421ÕÚ,20.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,15.610,17.510,12.172
2016-03-16,="300016",±±¬Ω“©“µ,-2.90,21.46,  893.9ÕÚ,  1.96“⁄,29.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,21.460,24.070,12.162
2016-03-16,="002465",∫£∏ÒÕ®–≈,-1.80,11.43,   2191ÕÚ,  2.54“⁄,28.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,11.430,12.820,12.161
2016-03-16,="002604",¡˙¡¶…˙ŒÔ,-1.39,9.19,  644.9ÕÚ, 5971ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,9.190,10.300,12.078
2016-03-16,="000782",√¿¥Ôπ…∑›,0.35,8.53,   1405ÕÚ,  1.21“⁄,18.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,8.530,9.560,12.075
2016-03-16,="002205",π˙Õ≥π…∑›,1.12,19.83,  521.3ÕÚ,  1.05“⁄,16.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,19.830,22.210,12.002
2016-03-16,="002412",∫∫…≠÷∆“©,-0.07,15.25,  207.3ÕÚ, 3153ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,15.250,17.070,11.934
2016-03-16,="600775",ƒœæ©–‹√®,-1.42,11.84,   1058ÕÚ,  1.27“⁄,2.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,11.840,13.250,11.909
2016-03-16,="002156",Õ®∏ªŒ¢µÁ,2.99,11.70,   1069ÕÚ,  1.23“⁄,22.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,11.700,13.070,11.709
2016-03-16,="300112",ÕÚ—∂◊‘øÿ,2.47,11.62,  772.7ÕÚ, 8987ÕÚ,22.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,11.620,12.980,11.704
2016-03-16,="300208",∫„À≥÷⁄ïN,-1.21,13.08,  997.9ÕÚ,  1.32“⁄,22.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,13.080,14.600,11.621
2016-03-16,="002529",∫£‘¥ª˙–µ,-3.25,15.17,   1139ÕÚ,  1.77“⁄,13.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,15.170,16.930,11.602
2016-03-16,="300013",–¬ƒ˛ŒÔ¡˜,-1.91,13.35,  624.8ÕÚ, 8413ÕÚ,25.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,13.350,14.880,11.461
2016-03-16,="002651",¿˚æ˝π…∑›,-0.88,7.88,  414.5ÕÚ, 3283ÕÚ,18.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,7.880,8.780,11.421
2016-03-16,="300171",∂´∏ª¡˙,-1.62,17.60,  818.4ÕÚ,  1.46“⁄,15.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,17.600,19.610,11.420
2016-03-16,="300011",∂¶∫∫ºº ı,-0.76,18.20,  672.7ÕÚ,  1.24“⁄,24.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,18.200,20.270,11.374
2016-03-16,="600737",÷–¡∏ÕÕ∫”,-2.88,11.12,   2978ÕÚ,  3.35“⁄,16.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,11.120,12.380,11.331
2016-03-16,="002021",÷–Ω›◊ ‘¥,-1.50,7.20,  659.4ÕÚ, 4795ÕÚ,16.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,7.200,8.010,11.250
2016-03-16,="300096",“◊¡™÷⁄,0.99,15.29,   1656ÕÚ,  2.54“⁄,19.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,15.290,17.000,11.184
2016-03-16,="600172",ª∆∫”–˝∑Á,-0.07,14.50,  995.4ÕÚ,  1.45“⁄,12.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,14.500,16.120,11.172
2016-03-16,="002188",∞Õ ø‘⁄œﬂ,0.36,25.04,  328.0ÕÚ, 8186ÕÚ,11.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,25.040,27.820,11.102
2016-03-16,="600653",…Íª™øÿπ…,-1.06,3.72,  806.8ÕÚ, 3025ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,3.720,4.130,11.022
2016-03-16,="002249",¥Û—ÛµÁª˙,0.79,8.91,  915.9ÕÚ, 8152ÕÚ,13.000,3.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,8.910,9.890,10.999
2016-03-16,="002436",–À…≠ø∆ºº,-1.63,13.86,  317.0ÕÚ, 4428ÕÚ,20.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,13.860,15.380,10.967
2016-03-16,="000529",π„∫Îøÿπ…,-0.89,7.77,  441.8ÕÚ, 3473ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,7.770,8.620,10.940
2016-03-16,="300404",≤©º√“Ω“©,-0.33,29.88,  149.9ÕÚ, 4546ÕÚ,,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,29.880,33.080,10.710
2016-03-16,="601877",’˝Ã©µÁ∆˜,-2.24,17.46,  690.8ÕÚ,  1.21“⁄,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,17.460,19.320,10.653
2016-03-16,="300108",À´¡˙π…∑›,-1.47,11.37,  268.2ÕÚ, 3100ÕÚ,12.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,11.370,12.580,10.642
2016-03-16,="600655",‘•‘∞…Ã≥«,-2.23,11.85,   1236ÕÚ,  1.48“⁄,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,11.850,13.110,10.633
2016-03-16,="002592",∞À¡‚ø∆ºº,-2.74,30.12,  156.3ÕÚ, 4800ÕÚ,19.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,30.120,33.320,10.624
2016-03-16,="600767",‘À ¢“Ω¡∆,0.25,12.15,   2242ÕÚ,  2.77“⁄,16.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,12.150,13.440,10.617
2016-03-16,="000541",∑…Ω’’√˜,-1.49,8.58,  811.3ÕÚ, 7011ÕÚ,16.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,8.580,9.490,10.606
2016-03-16,="600055",ª™»ÛÕÚ∂´,-1.16,24.63,  195.8ÕÚ, 4870ÕÚ,19.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,24.630,27.230,10.556
2016-03-16,="000863",»˝œÊπ…∑›,-0.64,7.75,  566.7ÕÚ, 4370ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,7.750,8.560,10.452
2016-03-16,="600148",≥§¥∫“ª∂´,-1.00,19.83,  479.9ÕÚ, 9778ÕÚ,22.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,19.830,21.890,10.388
2016-03-16,="000524",¡Îƒœøÿπ…,-0.43,11.70,  342.5ÕÚ, 4018ÕÚ,19.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,11.700,12.910,10.342
2016-03-16,="600418",Ω≠ª¥∆˚≥µ,-0.79,10.07,   1479ÕÚ,  1.49“⁄,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,10.070,11.110,10.328
2016-03-16,="603568",Œ∞√˜ª∑±£,-1.92,31.74,  152.0ÕÚ, 4863ÕÚ,,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,31.740,35.010,10.302
2016-03-16,="600629",ª™Ω®ºØÕ≈,-2.50,15.19,  143.7ÕÚ, 2198ÕÚ,19.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,15.190,16.750,10.270
